fare_amount_id,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
464,8.0,0.0,0.5,0.0,0.0,0.3,8.8
465,11.0,0.0,0.5,2.36,0.0,0.3,14.16
466,8.0,0.0,0.5,1.76,0.0,0.3,10.56
467,9.5,0.0,0.5,2.06,0.0,0.3,12.36
468,5.0,0.0,0.5,1.16,0.0,0.3,6.96
469,10.5,0.0,0.5,2.26,0.0,0.3,13.56
470,8.0,0.0,0.5,1.76,0.0,0.3,10.56
471,10.0,0.0,0.5,0.0,0.0,0.3,10.8
472,7.0,0.0,0.5,0.0,0.0,0.3,7.8
473,5.0,0.0,0.5,0.0,0.0,0.3,5.8
474,10.5,0.0,0.5,2.26,0.0,0.3,13.56
475,6.5,0.0,0.5,0.0,0.0,0.3,7.3
476,7.0,0.0,0.5,1.0,0.0,0.3,8.8
477,52.0,0.0,0.5,8.0,5.54,0.3,66.34
478,66.0,0.0,0.0,16.36,15.5,0.3,98.16
479,25.0,0.0,0.5,9.4,5.54,0.3,40.74
480,5.0,0.0,0.5,1.16,0.0,0.3,6.96
481,39.0,0.0,0.5,11.34,5.54,0.3,56.68
482,6.0,0.0,0.5,2.04,0.0,0.3,8.84
483,15.0,0.0,0.5,3.16,0.0,0.3,18.96
484,14.0,0.0,0.5,2.96,0.0,0.3,17.76
485,4.5,0.0,0.5,1.0,0.0,0.3,6.3
486,12.5,0.0,0.5,1.5,0.0,0.3,14.8
487,13.5,0.0,0.5,3.58,0.0,0.3,17.88
488,11.0,0.0,0.5,1.0,0.0,0.3,12.8
489,4.5,0.0,0.5,1.06,0.0,0.3,6.36
490,11.0,0.0,0.5,2.0,0.0,0.3,13.8
491,8.0,0.0,0.5,1.76,0.0,0.3,10.56
492,6.0,0.0,0.5,1.0,0.0,0.3,7.8
493,10.0,0.0,0.5,3.24,0.0,0.3,14.04
494,10.0,0.0,0.5,0.0,0.0,0.3,10.8
495,10.5,0.0,0.5,2.0,0.0,0.3,13.3
496,9.5,0.0,0.5,1.0,0.0,0.3,11.3
497,19.0,0.0,0.5,4.95,0.0,0.3,24.75
498,16.5,0.0,0.5,0.0,0.0,0.3,17.3
499,9.0,0.0,0.5,1.96,0.0,0.3,11.76
500,10.0,0.0,0.5,0.0,0.0,0.3,10.8
501,15.5,0.0,0.5,3.26,0.0,0.3,19.56
502,7.0,0.0,0.5,1.56,0.0,0.3,9.36
503,20.5,0.0,0.5,4.26,0.0,0.3,25.56
504,6.0,0.0,0.5,1.36,0.0,0.3,8.16
505,5.5,0.0,0.5,0.0,0.0,0.3,6.3
506,18.5,0.0,0.5,3.86,0.0,0.3,23.16
507,7.5,0.0,0.5,1.0,0.0,0.3,9.3
508,14.0,0.0,0.5,2.96,0.0,0.3,17.76
509,21.0,0.0,0.5,2.62,0.0,0.3,24.42
510,10.0,0.0,0.5,2.16,0.0,0.3,12.96
511,6.5,0.0,0.5,1.46,0.0,0.3,8.76
512,6.0,0.0,0.5,0.0,0.0,0.3,6.8
513,52.0,0.0,0.5,0.0,5.54,0.3,58.34
514,4.0,0.0,0.5,0.96,0.0,0.3,5.76
515,10.5,0.0,0.5,2.26,0.0,0.3,13.56
516,7.5,0.0,0.5,0.0,0.0,0.3,8.3
517,13.0,0.0,0.5,0.0,0.0,0.3,13.8
518,9.0,0.0,0.5,0.0,0.0,0.3,9.8
519,9.5,0.0,0.5,2.06,0.0,0.3,12.36
520,2.5,0.0,0.5,0.0,0.0,0.3,3.3
521,52.0,0.0,0.5,10.56,0.0,0.3,63.36
522,5.0,0.0,0.5,0.0,0.0,0.3,5.8
523,7.0,0.0,0.5,1.56,0.0,0.3,9.36
524,13.5,0.0,0.5,2.14,0.0,0.3,16.44
525,7.0,0.0,0.5,1.56,0.0,0.3,9.36
526,28.5,0.0,0.5,0.0,0.0,0.3,29.3
527,7.5,0.0,0.5,0.0,0.0,0.3,8.3
528,6.0,0.0,0.5,1.7,0.0,0.3,8.5
529,13.0,0.0,0.5,4.14,0.0,0.3,17.94
530,6.5,0.0,0.5,0.0,0.0,0.3,7.3
531,2.5,0.0,0.5,0.66,0.0,0.3,3.96
532,17.5,0.0,0.5,0.0,0.0,0.3,18.3
533,10.0,0.0,0.5,0.0,0.0,0.3,10.8
534,10.0,0.0,0.5,2.16,0.0,0.3,12.96
535,11.0,0.0,0.5,2.36,0.0,0.3,14.16
536,11.5,0.0,0.5,0.0,0.0,0.3,12.3
537,5.5,0.0,0.5,1.89,0.0,0.3,8.19
538,9.0,0.0,0.5,1.96,0.0,0.3,11.76
539,4.0,0.0,0.5,0.96,0.0,0.3,5.76
540,5.0,0.0,0.5,0.0,0.0,0.3,5.8
541,10.5,0.0,0.5,2.0,0.0,0.3,13.3
542,52.0,0.0,0.5,0.0,5.54,0.3,58.34
543,52.0,0.0,0.5,11.67,5.54,0.3,70.01
544,8.5,0.0,0.5,1.0,0.0,0.3,10.3
545,18.0,0.0,0.5,3.76,0.0,0.3,22.56
546,9.5,0.0,0.5,1.55,0.0,0.3,11.85
547,6.0,0.0,0.5,0.0,0.0,0.3,6.8
548,6.0,0.0,0.5,1.36,0.0,0.3,8.16
549,14.0,0.0,0.5,2.22,0.0,0.3,17.02
550,16.5,0.0,0.5,5.19,0.0,0.3,22.49
551,12.0,0.0,0.5,1.5,0.0,0.3,14.3
552,5.0,0.0,0.5,1.16,0.0,0.3,6.96
553,7.5,0.0,0.5,1.66,0.0,0.3,9.96
554,17.5,0.0,0.5,3.66,0.0,0.3,21.96
555,5.5,0.0,0.5,1.0,0.0,0.3,7.3
556,5.0,0.0,0.5,0.0,0.0,0.3,5.8
557,5.0,0.0,0.5,0.0,0.0,0.3,5.8
558,10.0,0.0,0.5,1.75,0.0,0.3,12.55
559,15.5,0.0,0.5,2.7,0.0,0.3,19.0
560,10.0,0.0,0.5,2.16,0.0,0.3,12.96
561,17.5,0.0,0.5,3.66,0.0,0.3,21.96
562,20.0,0.0,0.5,0.0,0.0,0.3,20.8
563,5.0,0.0,0.5,1.0,0.0,0.3,6.8
564,6.5,0.0,0.5,0.0,0.0,0.3,7.3
565,13.5,0.0,0.5,2.14,0.0,0.3,16.44
566,41.0,0.0,0.5,11.84,5.54,0.3,59.18
567,5.0,0.0,0.5,1.16,0.0,0.3,6.96
568,9.0,0.0,0.5,0.0,0.0,0.3,9.8
569,38.0,0.0,0.5,11.08,5.54,0.3,55.42
570,5.5,0.0,0.5,1.26,0.0,0.3,7.56
571,6.5,0.0,0.5,1.0,0.0,0.3,8.3
572,4.5,0.0,0.5,0.0,0.0,0.3,5.3
573,18.5,0.0,0.5,2.0,0.0,0.3,21.3
574,7.0,0.0,0.5,0.0,0.0,0.3,7.8
575,21.0,0.0,0.5,3.85,0.0,0.3,25.65
576,10.5,0.0,0.5,3.0,0.0,0.3,14.3
577,20.0,0.0,0.5,2.0,0.0,0.3,22.8
578,6.0,0.0,0.5,0.0,0.0,0.3,6.8
579,11.5,0.0,0.5,2.46,0.0,0.3,14.76
580,10.5,0.0,0.5,1.7,0.0,0.3,13.0
581,12.5,0.0,0.5,2.66,0.0,0.3,15.96
582,15.5,0.0,0.5,2.0,0.0,0.3,18.3
583,90.0,0.0,0.5,8.0,18.04,0.3,116.84
584,13.0,0.0,0.5,2.76,0.0,0.3,16.56
585,13.5,0.0,0.5,0.0,0.0,0.3,14.3
586,12.0,0.0,0.5,2.0,0.0,0.3,14.8
587,11.5,0.0,0.5,0.0,0.0,0.3,12.3
588,9.5,0.0,0.5,3.09,0.0,0.3,13.39
589,6.5,0.0,0.5,0.73,0.0,0.3,8.03
590,46.5,0.0,0.5,9.46,0.0,0.3,56.76
591,7.5,0.0,0.5,1.66,0.0,0.3,9.96
592,7.0,0.0,0.5,0.0,0.0,0.3,7.8
593,10.5,0.0,0.5,2.26,0.0,0.3,13.56
594,52.0,0.0,0.5,11.67,5.54,0.3,70.01
595,22.0,0.0,0.5,5.7,0.0,0.3,28.5
596,8.0,0.0,0.5,1.0,0.0,0.3,9.8
597,10.5,0.0,0.5,1.0,0.0,0.3,12.3
598,6.5,0.0,0.5,1.0,0.0,0.3,8.3
599,7.0,0.0,0.5,5.0,0.0,0.3,12.8
600,11.5,0.0,0.5,2.0,0.0,0.3,14.3
601,8.5,0.0,0.5,1.0,0.0,0.3,10.3
602,5.0,0.0,0.5,0.0,0.0,0.3,5.8
603,20.5,0.0,0.5,0.0,5.54,0.3,26.84
604,5.5,0.0,0.5,1.26,0.0,0.3,7.56
605,7.0,0.0,0.5,1.56,0.0,0.3,9.36
606,6.5,0.0,0.5,1.46,0.0,0.3,8.76
607,5.5,0.0,0.5,1.58,0.0,0.3,7.88
608,17.5,0.0,0.5,3.66,0.0,0.3,21.96
609,52.0,0.0,0.5,11.67,5.54,0.3,70.01
610,5.5,0.0,0.5,1.0,0.0,0.3,7.3
611,52.0,0.0,0.5,11.67,5.54,0.3,70.01
612,12.0,0.0,0.5,0.0,0.0,0.3,12.8
613,9.0,0.0,0.5,2.45,0.0,0.3,12.25
614,10.0,0.0,0.5,2.16,0.0,0.3,12.96
615,9.0,0.0,0.5,1.96,0.0,0.3,11.76
616,7.0,0.0,0.5,1.56,0.0,0.3,9.36
617,6.0,0.0,0.5,1.0,0.0,0.3,7.8
618,12.5,0.0,0.5,0.0,0.0,0.3,13.3
619,27.5,0.0,0.5,0.0,5.54,0.3,33.84
620,17.5,0.0,0.5,0.0,0.0,0.3,18.3
621,5.5,0.0,0.5,0.0,0.0,0.3,6.3
622,12.5,0.0,0.5,2.66,0.0,0.3,15.96
623,13.0,0.0,0.5,1.0,0.0,0.3,14.8
624,5.0,0.0,0.5,1.0,0.0,0.3,6.8
625,52.0,0.0,0.5,0.0,5.54,0.3,58.34
626,52.0,0.0,0.5,0.0,0.0,0.3,52.8
627,7.5,0.0,0.5,0.0,0.0,0.3,8.3
628,16.5,0.0,0.5,0.0,0.0,0.3,17.3
629,12.5,0.0,0.5,2.5,0.0,0.3,15.8
630,6.0,0.0,0.5,0.0,0.0,0.3,6.8
631,5.0,0.0,0.5,1.2,0.0,0.3,7.0
632,16.0,0.0,0.5,3.36,0.0,0.3,20.16
633,18.5,0.0,0.5,2.5,0.0,0.3,21.8
634,11.5,0.0,0.5,2.46,0.0,0.3,14.76
635,4.0,0.0,0.5,0.0,0.0,0.3,4.8
636,11.5,0.0,0.5,0.0,0.0,0.3,12.3
637,4.0,0.0,0.5,1.0,0.0,0.3,5.8
638,6.0,0.0,0.5,1.36,0.0,0.3,8.16
639,7.5,0.0,0.5,1.0,0.0,0.3,9.3
640,22.0,0.0,0.5,4.56,0.0,0.3,27.36
641,6.5,0.0,0.5,0.0,0.0,0.3,7.3
642,10.5,0.0,0.5,2.26,0.0,0.3,13.56
643,52.0,0.0,0.5,5.0,5.54,0.3,63.34
644,10.0,0.0,0.5,2.16,0.0,0.3,12.96
645,21.5,0.0,0.5,1.0,0.0,0.3,23.3
646,11.0,0.0,0.5,2.36,0.0,0.3,14.16
647,8.0,0.0,0.5,2.2,0.0,0.3,11.0
648,8.0,0.0,0.5,1.76,0.0,0.3,10.56
649,7.5,0.0,0.5,1.66,0.0,0.3,9.96
650,8.0,0.0,0.5,0.0,0.0,0.3,8.8
651,19.0,0.0,0.5,4.95,0.0,0.3,24.75
652,8.0,0.0,0.5,0.0,0.0,0.3,8.8
653,8.5,0.0,0.5,1.2,0.0,0.3,10.5
654,7.5,0.0,0.5,0.0,0.0,0.3,8.3
655,9.0,0.0,0.5,0.0,0.0,0.3,9.8
656,25.5,0.0,0.5,0.0,0.0,0.3,26.3
657,6.5,0.0,0.5,0.0,0.0,0.3,7.3
658,11.0,0.0,0.5,0.0,0.0,0.3,11.8
659,4.5,0.0,0.5,0.7,0.0,0.3,6.0
660,52.0,0.0,0.5,10.56,0.0,0.3,63.36
661,12.5,0.0,0.5,1.0,0.0,0.3,14.3
662,16.5,0.0,0.5,4.32,0.0,0.3,21.62
663,5.5,0.0,0.5,0.0,0.0,0.3,6.3
664,7.0,0.0,0.5,1.56,0.0,0.3,9.36
665,14.5,0.0,0.5,3.82,0.0,0.3,19.12
666,4.5,0.0,0.5,1.32,0.0,0.3,6.62
667,13.5,0.0,0.5,1.5,0.0,0.3,15.8
668,4.0,0.0,0.5,0.0,0.0,0.3,4.8
669,10.0,0.0,0.5,1.0,0.0,0.3,11.8
670,5.5,0.0,0.5,1.26,0.0,0.3,7.56
671,11.5,0.0,0.5,1.0,0.0,0.3,13.3
672,36.5,0.0,0.5,8.57,5.54,0.3,51.41
673,12.5,0.0,0.5,0.0,0.0,0.3,13.3
674,28.0,0.0,0.5,3.0,0.0,0.3,31.8
675,52.0,0.0,0.5,15.0,5.54,0.3,73.34
676,18.0,0.0,0.5,1.2,0.0,0.3,20.0
677,5.5,0.0,0.5,1.26,0.0,0.3,7.56
678,10.5,0.0,0.5,2.26,0.0,0.3,13.56
679,38.0,0.0,0.5,8.87,5.54,0.3,53.21
680,7.0,0.0,0.5,1.17,0.0,0.3,8.97
681,6.0,0.0,0.5,0.0,0.0,0.3,6.8
682,22.5,0.0,0.5,1.0,0.0,0.3,24.3
683,11.0,0.0,0.5,2.36,0.0,0.3,14.16
684,12.0,0.0,0.5,0.0,0.0,0.3,12.8
685,5.0,0.0,0.5,0.0,0.0,0.3,5.8
686,7.5,0.0,0.5,1.66,0.0,0.3,9.96
687,4.0,0.0,0.5,0.0,0.0,0.3,4.8
688,12.0,0.0,0.5,1.28,0.0,0.3,14.08
689,7.0,0.0,0.5,0.0,0.0,0.3,7.8
690,22.5,0.0,0.5,0.0,0.0,0.3,23.3
691,36.0,0.0,0.5,8.47,5.54,0.3,50.81
692,4.0,0.0,0.5,1.44,0.0,0.3,6.24
693,5.5,0.0,0.5,1.26,0.0,0.3,7.56
694,12.0,0.0,0.5,0.0,0.0,0.3,12.8
695,5.5,0.0,0.5,1.0,0.0,0.3,7.3
696,6.0,0.0,0.5,1.08,0.0,0.3,7.88
697,5.0,0.0,0.5,1.16,0.0,0.3,6.96
698,5.5,0.0,0.5,0.0,0.0,0.3,6.3
699,22.0,0.0,0.5,1.0,0.0,0.3,23.8
700,13.0,0.0,0.5,1.5,0.0,0.3,15.3
701,6.0,0.0,0.5,1.7,0.0,0.3,8.5
702,25.5,0.0,0.5,3.5,0.0,0.3,29.8
703,7.5,0.0,0.5,1.24,0.0,0.3,9.54
704,6.0,0.0,0.5,1.36,0.0,0.3,8.16
705,18.0,0.0,0.5,1.5,0.0,0.3,20.3
706,7.5,0.0,0.5,1.24,0.0,0.3,9.54
707,8.5,0.0,0.5,1.86,0.0,0.3,11.16
708,17.0,0.0,0.5,0.0,0.0,0.3,17.8
709,7.0,0.0,0.5,0.75,0.0,0.3,8.55
710,22.5,0.0,0.5,2.0,0.0,0.3,25.3
711,24.0,0.0,0.5,2.0,0.0,0.3,26.8
712,3.0,0.0,0.5,0.76,0.0,0.3,4.56
713,15.0,0.0,0.5,3.16,0.0,0.3,18.96
714,7.5,0.0,0.5,1.66,0.0,0.3,9.96
715,9.0,0.0,0.5,2.0,0.0,0.3,11.8
716,8.5,0.0,0.5,1.86,0.0,0.3,11.16
717,9.0,0.0,0.5,1.96,0.0,0.3,11.76
718,6.0,0.0,0.5,1.0,0.0,0.3,7.8
719,8.0,0.0,0.5,2.2,0.0,0.3,11.0
720,4.5,0.0,0.5,1.06,0.0,0.3,6.36
721,11.0,0.0,0.5,2.95,0.0,0.3,14.75
722,9.5,0.0,0.5,1.0,0.0,0.3,11.3
723,7.5,0.0,0.5,1.66,0.0,0.3,9.96
724,36.0,0.0,0.5,7.36,0.0,0.3,44.16
725,14.5,0.0,0.5,2.5,0.0,0.3,17.8
726,6.0,0.0,0.5,0.0,0.0,0.3,6.8
727,5.0,0.0,0.5,1.16,0.0,0.3,6.96
728,6.0,0.0,0.5,1.36,0.0,0.3,8.16
729,8.0,0.0,0.5,1.0,0.0,0.3,9.8
730,5.5,0.0,0.5,0.0,0.0,0.3,6.3
731,9.0,0.0,0.5,1.96,0.0,0.3,11.76
732,4.5,0.0,0.5,1.06,0.0,0.3,6.36
733,10.5,0.0,0.5,0.0,0.0,0.3,11.3
734,15.0,0.0,0.5,1.78,0.0,0.3,17.58
735,5.5,0.0,0.5,0.0,0.0,0.3,6.3
736,17.0,0.0,0.5,4.45,0.0,0.3,22.25
737,5.5,0.0,0.5,0.0,0.0,0.3,6.3
738,7.0,0.0,0.5,0.0,0.0,0.3,7.8
739,5.5,0.0,0.5,0.0,0.0,0.3,6.3
740,9.0,0.0,0.5,0.0,0.0,0.3,9.8
741,7.0,0.0,0.5,0.0,0.0,0.3,7.8
742,5.0,0.0,0.5,0.0,0.0,0.3,5.8
743,12.5,0.0,0.5,2.66,0.0,0.3,15.96
744,8.0,0.0,0.5,1.2,0.0,0.3,10.0
745,9.5,0.0,0.5,1.85,0.0,0.3,12.15
746,10.5,0.0,0.5,0.0,5.54,0.3,16.84
747,5.0,0.0,0.5,1.16,0.0,0.3,6.96
748,14.5,0.0,0.5,3.82,0.0,0.3,19.12
749,9.0,0.0,0.5,1.96,0.0,0.3,11.76
750,6.0,0.0,0.5,1.7,0.0,0.3,8.5
751,8.0,0.0,0.5,1.76,0.0,0.3,10.56
752,6.5,0.0,0.5,1.0,0.0,0.3,8.3
753,7.0,0.0,0.5,0.0,0.0,0.3,7.8
754,6.0,0.0,0.5,1.36,0.0,0.3,8.16
755,5.5,0.0,0.5,1.0,0.0,0.3,7.3
756,18.0,0.0,0.5,0.0,0.0,0.3,18.8
757,7.0,0.0,0.5,1.56,0.0,0.3,9.36
758,33.0,0.0,0.5,7.87,5.54,0.3,47.21
759,9.0,0.0,0.5,0.0,0.0,0.3,9.8
760,35.0,0.0,0.5,8.27,5.54,0.3,49.61
761,7.5,0.0,0.5,1.5,0.0,0.3,9.8
762,33.5,0.0,0.5,7.97,5.54,0.3,47.81
763,14.5,0.0,0.5,0.0,0.0,0.3,15.3
764,28.0,0.0,0.5,0.0,0.0,0.3,28.8
765,5.0,0.0,0.5,0.0,0.0,0.3,5.8
766,11.0,0.0,0.5,2.95,0.0,0.3,14.75
767,7.0,0.0,0.5,1.56,0.0,0.3,9.36
768,9.5,0.0,0.5,0.0,0.0,0.3,10.3
769,8.5,0.0,0.5,0.0,0.0,0.3,9.3
770,52.0,0.0,0.5,14.58,5.54,0.3,72.92
771,52.0,0.0,0.5,11.67,5.54,0.3,70.01
772,16.0,0.0,0.5,4.2,0.0,0.3,21.0
773,12.5,0.0,0.5,0.0,0.0,0.3,13.3
774,10.0,0.0,0.5,0.0,0.0,0.3,10.8
775,13.0,0.0,0.5,3.45,0.0,0.3,17.25
776,10.0,0.0,0.5,0.0,0.0,0.3,10.8
777,19.5,0.0,0.5,0.0,0.0,0.3,20.3
778,7.0,0.0,0.5,1.56,0.0,0.3,9.36
779,10.0,0.0,0.5,0.0,0.0,0.3,10.8
780,45.5,0.0,0.5,12.96,5.54,0.3,64.8
781,13.0,0.0,0.5,1.5,0.0,0.3,15.3
782,19.0,0.0,0.5,5.07,5.54,0.3,30.41
783,8.5,0.0,0.5,0.0,0.0,0.3,9.3
784,10.0,0.0,0.5,2.7,0.0,0.3,13.5
785,8.0,0.0,0.5,0.0,0.0,0.3,8.8
786,7.5,0.0,0.5,0.0,0.0,0.3,8.3
787,9.5,0.0,0.5,0.55,0.0,0.3,10.85
788,15.5,0.0,0.5,3.26,0.0,0.3,19.56
789,37.5,0.0,0.5,8.77,5.54,0.3,52.61
790,17.5,0.0,0.5,3.66,0.0,0.3,21.96
791,10.5,0.0,0.5,0.0,0.0,0.3,11.3
792,10.5,0.0,0.5,2.26,0.0,0.3,13.56
793,5.5,0.0,0.5,0.0,0.0,0.3,6.3
794,11.5,0.0,0.5,2.46,0.0,0.3,14.76
795,7.5,0.0,0.5,2.08,0.0,0.3,10.38
796,5.0,0.0,0.5,1.0,0.0,0.3,6.8
797,21.0,0.0,0.5,5.45,0.0,0.3,27.25
798,12.0,0.0,0.5,1.5,0.0,0.3,14.3
799,11.0,0.0,0.5,2.36,0.0,0.3,14.16
800,13.0,0.0,0.5,2.76,0.0,0.3,16.56
801,10.5,0.0,0.5,2.82,0.0,0.3,14.12
802,5.5,0.0,0.5,1.0,0.0,0.3,7.3
803,14.0,0.0,0.5,2.96,0.0,0.3,17.76
804,5.5,0.0,0.5,0.0,0.0,0.3,6.3
805,5.5,0.0,0.5,0.0,0.0,0.3,6.3
806,6.0,0.0,0.5,1.2,0.0,0.3,8.0
807,5.5,0.0,0.5,1.89,0.0,0.3,8.19
808,15.5,0.0,0.5,4.08,0.0,0.3,20.38
809,7.5,0.0,0.5,2.08,0.0,0.3,10.38
810,17.5,0.0,0.5,0.0,0.0,0.3,18.3
811,32.5,0.0,0.5,6.66,0.0,0.3,39.96
812,6.5,0.0,0.5,0.0,0.0,0.3,7.3
813,4.5,0.0,0.5,0.5,0.0,0.3,5.8
814,52.0,0.0,0.5,11.67,5.54,0.3,70.01
815,7.0,0.0,0.5,0.0,0.0,0.3,7.8
816,11.0,0.0,0.5,0.0,0.0,0.3,11.8
817,5.5,0.0,0.5,0.0,0.0,0.3,6.3
818,7.0,0.0,0.5,1.0,0.0,0.3,8.8
819,8.0,0.0,0.5,1.76,0.0,0.3,10.56
820,47.5,0.0,0.5,9.66,0.0,0.3,57.96
821,6.0,0.0,0.5,1.36,0.0,0.3,8.16
822,21.5,0.0,0.5,0.0,0.0,0.3,22.3
823,13.0,0.0,0.5,2.76,0.0,0.3,16.56
824,4.5,0.0,0.5,0.0,0.0,0.3,5.3
825,9.5,0.0,0.5,2.06,0.0,0.3,12.36
826,62.5,0.0,0.5,0.0,0.0,0.3,63.3
827,4.0,0.0,0.5,0.0,0.0,0.3,4.8
828,19.5,0.0,0.5,4.06,0.0,0.3,24.36
829,4.5,0.0,0.5,1.0,0.0,0.3,6.3
830,3.5,0.0,0.5,0.5,0.0,0.3,4.8
831,13.5,0.0,0.5,2.14,0.0,0.3,16.44
832,10.0,0.0,0.5,0.0,0.0,0.3,10.8
833,9.0,0.0,0.5,1.96,0.0,0.3,11.76
834,14.5,0.0,0.5,3.0,0.0,0.3,18.3
835,6.0,0.0,0.5,0.0,0.0,0.3,6.8
836,28.0,0.0,0.5,5.76,0.0,0.3,34.56
837,14.5,0.0,0.5,3.06,0.0,0.3,18.36
838,7.0,0.0,0.5,0.0,0.0,0.3,7.8
839,5.5,0.0,0.5,0.0,0.0,0.3,6.3
840,4.5,0.0,0.5,0.0,0.0,0.3,5.3
841,8.5,0.0,0.5,1.86,0.0,0.3,11.16
842,7.5,0.0,0.5,0.0,0.0,0.3,8.3
843,13.0,0.0,0.5,1.0,0.0,0.3,14.8
844,6.0,0.0,0.5,0.0,0.0,0.3,6.8
845,5.0,0.0,0.5,0.87,0.0,0.3,6.67
846,6.0,0.0,0.5,1.0,0.0,0.3,7.8
847,15.5,0.0,0.5,0.0,0.0,0.3,16.3
848,52.0,0.0,0.5,6.66,5.54,0.3,65.0
849,10.5,0.0,0.5,1.0,0.0,0.3,12.3
850,8.5,0.0,0.5,0.0,0.0,0.3,9.3
851,5.5,0.0,0.5,0.0,0.0,0.3,6.3
852,8.0,0.0,0.5,2.2,0.0,0.3,11.0
853,6.5,0.0,0.5,2.19,0.0,0.3,9.49
854,9.0,0.0,0.5,1.0,0.0,0.3,10.8
855,8.0,0.0,0.5,1.76,0.0,0.3,10.56
856,16.0,0.0,0.5,3.36,0.0,0.3,20.16
857,13.0,0.0,0.5,0.0,0.0,0.3,13.8
858,13.0,0.0,0.5,2.76,0.0,0.3,16.56
859,19.0,0.0,0.5,2.0,0.0,0.3,21.8
860,9.0,0.0,0.5,0.0,0.0,0.3,9.8
861,5.0,0.0,0.5,1.16,0.0,0.3,6.96
862,10.0,0.0,0.5,1.0,0.0,0.3,11.8
863,5.0,0.0,0.5,0.58,0.0,0.3,6.38
864,32.5,0.0,0.5,9.99,0.0,0.3,43.29
865,10.0,0.0,0.5,0.0,0.0,0.3,10.8
866,6.0,0.0,0.5,2.04,0.0,0.3,8.84
867,12.0,0.0,0.5,0.0,0.0,0.3,12.8
868,6.5,0.0,0.5,1.2,0.0,0.3,8.5
869,6.0,0.0,0.5,0.0,0.0,0.3,6.8
870,10.0,0.0,0.5,0.0,0.0,0.3,10.8
871,5.0,0.0,0.5,0.0,0.0,0.3,5.8
872,3.0,0.0,0.5,0.0,0.0,0.3,3.8
873,5.0,0.0,0.5,1.16,0.0,0.3,6.96
874,7.0,0.0,0.5,1.0,0.0,0.3,8.8
875,5.0,0.0,0.5,1.45,0.0,0.3,7.25
876,35.5,0.0,0.5,8.37,5.54,0.3,50.21
877,6.5,0.0,0.5,1.82,0.0,0.3,9.12
878,14.5,0.0,0.5,3.06,0.0,0.3,18.36
879,9.5,0.0,0.5,2.06,0.0,0.3,12.36
880,12.0,0.0,0.5,3.2,0.0,0.3,16.0
881,10.5,0.0,0.5,1.7,0.0,0.3,13.0
882,5.5,0.0,0.5,3.8,0.0,0.3,10.1
883,5.5,0.0,0.5,1.26,0.0,0.3,7.56
884,12.5,0.0,0.5,1.0,0.0,0.3,14.3
885,27.0,0.0,0.5,0.0,0.0,0.3,27.8
886,15.0,0.0,0.5,1.0,0.0,0.3,16.8
887,4.0,0.0,0.5,0.96,0.0,0.3,5.76
888,11.5,0.0,0.5,0.0,0.0,0.3,12.3
889,8.0,0.0,0.5,1.76,0.0,0.3,10.56
890,6.0,0.0,0.5,1.36,0.0,0.3,8.16
891,11.0,0.0,0.5,2.36,0.0,0.3,14.16
892,8.0,0.0,0.5,2.64,0.0,0.3,11.44
893,22.0,0.0,0.5,0.0,0.0,0.3,22.8
894,6.5,0.0,0.5,1.46,0.0,0.3,8.76
895,4.0,0.0,0.5,0.96,0.0,0.3,5.76
896,11.5,0.0,0.5,0.0,0.0,0.3,12.3
897,8.5,0.0,0.5,0.0,0.0,0.3,9.3
898,7.5,0.0,0.5,2.08,0.0,0.3,10.38
899,8.5,0.0,0.5,0.0,0.0,0.3,9.3
900,7.0,0.0,0.5,1.0,0.0,0.3,8.8
901,7.5,0.0,0.5,1.0,0.0,0.3,9.3
902,5.0,0.0,0.5,1.16,0.0,0.3,6.96
903,10.5,0.0,0.5,4.21,5.54,0.3,21.05
904,7.5,0.0,0.5,1.66,0.0,0.3,9.96
905,14.5,0.0,0.5,3.82,0.0,0.3,19.12
906,10.0,0.0,0.5,2.16,0.0,0.3,12.96
907,10.0,0.0,0.5,1.0,0.0,0.3,11.8
908,8.5,0.0,0.5,1.86,0.0,0.3,11.16
909,5.5,0.0,0.5,1.26,0.0,0.3,7.56
910,8.5,0.0,0.5,1.86,0.0,0.3,11.16
911,9.0,0.0,0.5,1.0,0.0,0.3,10.8
912,13.0,0.0,0.5,2.0,0.0,0.3,15.8
913,7.5,0.0,0.5,1.0,0.0,0.3,9.3
914,7.0,0.0,0.5,0.0,0.0,0.3,7.8
915,6.5,0.0,0.5,0.0,0.0,0.3,7.3
916,5.0,0.0,0.5,0.0,0.0,0.3,5.8
917,4.0,0.0,0.5,1.2,0.0,0.3,6.0
918,5.5,0.0,0.5,0.0,0.0,0.3,6.3
919,10.5,0.0,0.5,2.0,0.0,0.3,13.3
920,8.5,0.0,0.5,2.32,0.0,0.3,11.62
921,5.0,0.0,0.5,1.16,0.0,0.3,6.96
922,5.5,0.0,0.5,1.58,0.0,0.3,7.88
923,5.5,0.0,0.5,1.0,0.0,0.3,7.3
924,5.0,0.0,0.5,1.16,0.0,0.3,6.96
925,11.0,0.0,0.5,0.0,0.0,0.3,11.8
926,6.5,0.0,0.5,1.46,0.0,0.3,8.76
927,10.0,0.0,0.5,2.16,0.0,0.3,12.96
928,11.0,0.0,0.5,2.36,0.0,0.3,14.16
